Facies,Formation,Well Name,Depth,GR,ILD_log10,DeltaPHI,PHIND,PE,NM_M,RELPOS,Labels_char,PHID,PHIN,Formation_num,Formation_numsk,Pe_reg
5,C LM,SHRIMPLIN,3009.5,55.6,0.971,7.1,8.295,4.5,2,0.363,Mudstone (limestone),4.745,11.844999999999999,12.0,12,4.521343869395137
5,C LM,SHRIMPLIN,3010.0,53.77,0.955,6.8,8.035,4.5,2,0.353,Mudstone (limestone),4.635,11.435,12.0,12,4.538243224081043
5,C LM,SHRIMPLIN,3010.5,50.23,0.937,7.1,8.86,4.6,2,0.34299999999999997,Mudstone (limestone),5.31,12.41,12.0,12,4.521397011945293
5,C LM,SHRIMPLIN,3011.0,63.43,0.915,7.1,9.95,5.0,2,0.33299999999999996,Mudstone (limestone),6.3999999999999995,13.5,12.0,12,4.448468482751553
5,C LM,SHRIMPLIN,3011.5,61.93,0.889,8.0,11.39,5.2,2,0.324,Mudstone (limestone),7.390000000000001,15.39,12.0,12,4.407581787345159
5,C LM,SHRIMPLIN,3012.0,68.62,0.863,8.1,12.28,5.1,2,0.314,Mudstone (limestone),8.23,16.33,12.0,12,4.361352810843356
5,C LM,SHRIMPLIN,3012.5,74.18,0.836,8.2,12.17,4.8,2,0.304,Mudstone (limestone),8.07,16.27,12.0,12,4.35759196967949
4,C LM,SHRIMPLIN,3013.0,73.86,0.816,8.0,12.37,4.7,2,0.294,Marine siltstone and shale,8.37,16.369999999999997,12.0,12,4.353914568261719
4,C LM,SHRIMPLIN,3013.5,71.51,0.7979999999999999,8.9,12.94,4.6,2,0.284,Marine siltstone and shale,8.489999999999998,17.39,12.0,12,4.347747470090624
4,C LM,SHRIMPLIN,3014.0,79.77,0.782,10.0,14.235,4.4,2,0.275,Marine siltstone and shale,9.235,19.235,12.0,12,4.285671378398961
4,C LM,SHRIMPLIN,3014.5,80.9,0.7759999999999999,11.0,14.86,4.3,2,0.265,Marine siltstone and shale,9.36,20.36,12.0,12,4.266135608748482
4,C LM,SHRIMPLIN,3015.0,96.85,0.775,9.4,13.74,4.3,2,0.255,Marine siltstone and shale,9.04,18.44,12.0,12,4.257842358484015
4,C LM,SHRIMPLIN,3015.5,92.76,0.7709999999999999,7.8,11.48,4.4,2,0.245,Marine siltstone and shale,7.58,15.38,12.0,12,4.348343867851729
6,C LM,SHRIMPLIN,3016.0,51.5,0.762,6.6,8.025,4.1,2,0.225,Wackestone (limestone),4.7250000000000005,11.325,12.0,12,4.588756820590924
6,C LM,SHRIMPLIN,3016.5,47.77,0.7559999999999999,7.4,9.425,4.1,2,0.21600000000000003,Wackestone (limestone),5.7250000000000005,13.125,12.0,12,4.5504507211859195
6,C LM,SHRIMPLIN,3017.0,54.15,0.7509999999999999,6.4,11.7,4.9,2,0.20600000000000002,Wackestone (limestone),8.5,14.899999999999999,12.0,12,4.4391435128412855
6,C LM,SHRIMPLIN,3017.5,50.45,0.74,4.3,13.34,5.0,2,0.196,Wackestone (limestone),11.19,15.49,12.0,12,4.373862019006398
9,C LM,SHRIMPLIN,3018.0,32.78,0.723,1.2,13.11,5.1,2,0.18600000000000003,Phylloid-algal bafflestone (limestone),12.51,13.709999999999999,12.0,12,4.414078891931706
9,C LM,SHRIMPLIN,3018.5,23.5,0.711,0.3,12.3,5.2,2,0.17600000000000002,Phylloid-algal bafflestone (limestone),12.15,12.450000000000001,12.0,12,4.467715828854496
9,C LM,SHRIMPLIN,3019.0,28.33,0.706,0.5,11.79,5.3,2,0.16699999999999998,Phylloid-algal bafflestone (limestone),11.54,12.04,12.0,12,4.477485901053518
9,C LM,SHRIMPLIN,3019.5,31.12,0.7040000000000001,1.7,11.325,5.3,2,0.157,Phylloid-algal bafflestone (limestone),10.475,12.174999999999999,12.0,12,4.496721809827317
9,C LM,SHRIMPLIN,3020.0,28.68,0.7090000000000001,1.9,11.165,5.4,2,0.147,Phylloid-algal bafflestone (limestone),10.215,12.114999999999998,12.0,12,4.510019699645275
9,C LM,SHRIMPLIN,3020.5,31.67,0.721,1.6,10.535,5.4,2,0.13699999999999998,Phylloid-algal bafflestone (limestone),9.735,11.335,12.0,12,4.522581797173303
9,C LM,SHRIMPLIN,3021.0,39.75,0.733,0.9,10.04,5.5,2,0.127,Phylloid-algal bafflestone (limestone),9.59,10.489999999999998,12.0,12,4.513716235105506
9,C LM,SHRIMPLIN,3021.5,36.56,0.747,2.0,8.545,5.3,2,0.11800000000000001,Phylloid-algal bafflestone (limestone),7.545,9.545,12.0,12,4.58520505318808
9,C LM,SHRIMPLIN,3022.0,36.56,0.747,2.0,8.545,5.3,2,0.11800000000000001,Phylloid-algal bafflestone (limestone),7.545,9.545,12.0,12,4.58520505318808
9,C LM,SHRIMPLIN,3022.5,37.21,0.764,2.7,7.73,5.6,2,0.10800000000000001,Phylloid-algal bafflestone (limestone),6.380000000000001,9.08,12.0,12,4.616598238153438
9,C LM,SHRIMPLIN,3023.0,35.8,0.777,2.5,8.195,5.7,2,0.098,Phylloid-algal bafflestone (limestone),6.945,9.445,12.0,12,4.598344898177195
9,C LM,SHRIMPLIN,3023.5,36.56,0.784,1.4,10.29,5.8,2,0.08800000000000001,Phylloid-algal bafflestone (limestone),9.59,10.989999999999998,12.0,12,4.505864877271363
8,C LM,SHRIMPLIN,3024.0,27.96,0.7909999999999999,1.6,12.12,5.5,2,0.078,Packstone-grainstone (limestone),11.319999999999999,12.92,12.0,12,4.457061964351323
8,C LM,SHRIMPLIN,3024.5,26.3,0.797,2.1,12.385,5.4,2,0.069,Packstone-grainstone (limestone),11.334999999999999,13.435,12.0,12,4.453280007929576
8,C LM,SHRIMPLIN,3025.0,19.97,0.8029999999999999,1.9,11.12,5.5,2,0.059000000000000004,Packstone-grainstone (limestone),10.17,12.069999999999999,12.0,12,4.517530870216552
8,C LM,SHRIMPLIN,3025.5,17.92,0.8079999999999999,1.5,9.73,5.4,2,0.049,Packstone-grainstone (limestone),8.98,10.48,12.0,12,4.574211970243924
8,C LM,SHRIMPLIN,3026.0,17.92,0.8079999999999999,1.5,9.73,5.4,2,0.049,Packstone-grainstone (limestone),8.98,10.48,12.0,12,4.574211970243924
8,C LM,SHRIMPLIN,3026.5,16.51,0.8140000000000001,2.0,8.275,5.5,2,0.039,Packstone-grainstone (limestone),7.275,9.275,12.0,12,4.6372898647713034
8,C LM,SHRIMPLIN,3027.0,21.94,0.82,3.3,7.68,5.4,2,0.028999999999999998,Packstone-grainstone (limestone),6.029999999999999,9.33,12.0,12,4.6535142220697185
8,C LM,SHRIMPLIN,3027.5,32.54,0.821,2.5,7.445,5.8,2,0.02,Packstone-grainstone (limestone),6.195,8.695,12.0,12,4.629418234251068
8,C LM,SHRIMPLIN,3028.0,47.7,0.8140000000000001,1.6,7.34,5.8,2,0.01,Packstone-grainstone (limestone),6.54,8.14,12.0,12,4.589173304955314
3,A1 SH,ALEXANDER D,2887.5,88.71,0.612,6.7,10.605,,1,1.0,Nonmarine fine siltstone,7.255000000000001,13.955,1.0,1,3.1867104694511834
3,A1 SH,ALEXANDER D,2888.0,92.71,0.583,11.0,12.515,,1,0.9740000000000001,Nonmarine fine siltstone,7.015000000000001,18.015,1.0,1,3.1356711955486585
3,A1 SH,ALEXANDER D,2888.5,94.54,0.579,12.0,13.41,,1,0.9490000000000001,Nonmarine fine siltstone,7.41,19.41,1.0,1,3.1037058972752467
3,A1 SH,ALEXANDER D,2889.0,95.31,0.579,11.5,13.75,,1,0.9229999999999999,Nonmarine fine siltstone,8.0,19.5,1.0,1,3.085906315391414
3,A1 SH,ALEXANDER D,2889.5,93.79,0.5720000000000001,10.3,13.405,,1,0.897,Nonmarine fine siltstone,8.254999999999999,18.555,1.0,1,3.0981082484502336
3,A1 SH,ALEXANDER D,2890.0,86.0,0.547,9.7,12.92,,1,0.872,Nonmarine fine siltstone,8.07,17.77,1.0,1,3.1401930742515463
3,A1 SH,ALEXANDER D,2890.5,83.66,0.531,9.9,12.75,,1,0.846,Nonmarine fine siltstone,7.8,17.7,1.0,1,3.158615177243154
2,A1 SH,ALEXANDER D,2891.0,84.96,0.516,10.0,12.71,,1,0.821,Nonmarine coarse siltstone,7.710000000000001,17.71,1.0,1,3.1613475923506056
2,A1 SH,ALEXANDER D,2891.5,88.93,0.515,9.4,13.51,,1,0.795,Nonmarine coarse siltstone,8.809999999999999,18.21,1.0,1,3.116541344704551
3,A1 SH,ALEXANDER D,2892.0,91.35,0.521,7.4,15.33,,1,0.769,Nonmarine fine siltstone,11.629999999999999,19.03,1.0,1,3.025367587492502
3,A1 SH,ALEXANDER D,2892.5,92.43,0.521,7.4,16.65,,1,0.7440000000000001,Nonmarine fine siltstone,12.95,20.349999999999998,1.0,1,2.971457927378696
3,A1 SH,ALEXANDER D,2893.0,92.39,0.526,7.6,16.89,,1,0.718,Nonmarine fine siltstone,13.09,20.69,1.0,1,2.9631535706065995
2,A1 SH,ALEXANDER D,2893.5,91.94,0.526,4.6,16.31,,1,0.6920000000000001,Nonmarine coarse siltstone,14.009999999999998,18.61,1.0,1,2.968689764558256
2,A1 SH,ALEXANDER D,2894.0,88.21,0.525,2.9,15.33,,1,0.667,Nonmarine coarse siltstone,13.88,16.78,1.0,1,3.007178666961008
2,A1 SH,ALEXANDER D,2894.5,83.2,0.524,1.9,14.215,,1,0.6409999999999999,Nonmarine coarse siltstone,13.265,15.165,1.0,1,3.058892793948023
2,A1 SH,ALEXANDER D,2895.0,78.23,0.513,3.0,13.495,,1,0.615,Nonmarine coarse siltstone,11.995,14.995,1.0,1,3.1106014034712386
2,A1 SH,ALEXANDER D,2895.5,74.22,0.5,5.0,11.365,,1,0.59,Nonmarine coarse siltstone,8.865,13.865,1.0,1,3.221246899749888
2,A1 SH,ALEXANDER D,2896.0,72.36,0.48,6.6,10.045,,1,0.564,Nonmarine coarse siltstone,6.745,13.344999999999999,1.0,1,3.2933461012502727
2,A1 SH,ALEXANDER D,2896.5,72.84,0.465,7.2,9.62,,1,0.5379999999999999,Nonmarine coarse siltstone,6.02,13.219999999999999,1.0,1,3.316606563093331
2,A1 SH,ALEXANDER D,2897.0,74.19,0.455,8.0,9.64,,1,0.513,Nonmarine coarse siltstone,5.640000000000001,13.64,1.0,1,3.3202632692067184
2,A1 SH,ALEXANDER D,2897.5,76.62,0.449,8.8,10.5,,1,0.48700000000000004,Nonmarine coarse siltstone,6.1,14.9,1.0,1,3.2872506370419114
2,A1 SH,ALEXANDER D,2898.0,81.29,0.449,9.2,12.785,,1,0.462,Nonmarine coarse siltstone,8.185,17.384999999999998,1.0,1,3.1884668437475763
2,A1 SH,ALEXANDER D,2898.5,85.5,0.461,9.9,13.55,,1,0.436,Nonmarine coarse siltstone,8.600000000000001,18.5,1.0,1,3.1499338846215768
2,A1 SH,ALEXANDER D,2899.0,88.29,0.47600000000000003,10.3,13.985,,1,0.41,Nonmarine coarse siltstone,8.834999999999999,19.134999999999998,1.0,1,3.1255695367509233
2,A1 SH,ALEXANDER D,2899.5,91.3,0.484,9.7,13.965,,1,0.385,Nonmarine coarse siltstone,9.115,18.814999999999998,1.0,1,3.113537961802903
3,A1 SH,ALEXANDER D,2900.0,82.0,0.49,8.3,13.335,,1,0.359,Nonmarine fine siltstone,9.185,17.485,1.0,1,3.1535894631865227
3,A1 SH,ALEXANDER D,2900.5,71.62,0.49,7.5,12.88,,1,0.33299999999999996,Nonmarine fine siltstone,9.13,16.630000000000003,1.0,1,3.194784449369069
2,A1 SH,ALEXANDER D,2901.0,67.4,0.483,7.2,12.685,,1,0.308,Nonmarine coarse siltstone,9.085,16.285,1.0,1,3.2140327265361126
3,A1 SH,ALEXANDER D,2901.5,65.4,0.47600000000000003,7.5,12.325,,1,0.282,Nonmarine fine siltstone,8.575,16.075,1.0,1,3.23771368318459
9,A1 SH,ALEXANDER D,2902.0,64.21,0.47100000000000003,10.2,10.935,,2,0.256,Phylloid-algal bafflestone (limestone),5.835000000000001,16.035,1.0,1,4.238088081857726
9,A1 SH,ALEXANDER D,2902.5,63.82,0.467,11.2,10.655,,2,0.231,Phylloid-algal bafflestone (limestone),5.055,16.255,1.0,1,4.258148915138845
9,A1 SH,ALEXANDER D,2903.0,64.74,0.45799999999999996,15.1,12.705,,2,0.205,Phylloid-algal bafflestone (limestone),5.155,20.255,1.0,1,4.202970186579766
3,A1 SH,ALEXANDER D,2904.0,81.89,0.42,16.3,19.14,,1,0.154,Nonmarine fine siltstone,10.99,27.29,1.0,1,2.9986636310816426
3,A1 SH,ALEXANDER D,2904.5,83.53,0.371,14.9,19.16,,1,0.128,Nonmarine fine siltstone,11.71,26.61,1.0,1,2.9958519027863955
2,A1 SH,ALEXANDER D,2905.0,83.06,0.316,14.8,19.5,,1,0.10300000000000001,Nonmarine coarse siltstone,12.1,26.9,1.0,1,2.9956934522025347
2,A1 SH,ALEXANDER D,2905.5,81.58,0.27899999999999997,15.7,19.945,,1,0.077,Nonmarine coarse siltstone,12.095,27.795,1.0,1,2.9966817265623336
3,A1 SH,ALEXANDER D,2906.0,77.83,0.272,17.3,19.285,,1,0.051,Nonmarine fine siltstone,10.635,27.935000000000002,1.0,1,3.0451292047782146
3,A1 SH,ALEXANDER D,2906.5,65.11,0.27899999999999997,15.2,17.42,,1,0.026000000000000002,Nonmarine fine siltstone,9.820000000000002,25.020000000000003,1.0,1,3.1380294101407142
9,A1 LM,ALEXANDER D,2907.0,32.58,0.29,10.3,14.52,,2,1.0,Phylloid-algal bafflestone (limestone),9.37,19.67,0.0,0,4.172242636578569
9,A1 LM,ALEXANDER D,2907.5,25.14,0.294,7.1,12.48,,2,0.985,Phylloid-algal bafflestone (limestone),8.93,16.03,0.0,0,4.251225192243455
7,A1 LM,ALEXANDER D,2908.0,26.51,0.29,7.1,10.91,,2,0.9690000000000001,Dolomite,7.36,14.46,0.0,0,4.31053269896759
7,A1 LM,ALEXANDER D,2908.5,29.78,0.265,8.1,9.05,,2,0.9540000000000001,Dolomite,5.000000000000001,13.100000000000001,0.0,0,4.387039414118923
6,A1 LM,ALEXANDER D,2909.0,33.06,0.248,8.6,8.275,,2,0.938,Wackestone (limestone),3.9750000000000005,12.575,0.0,0,4.416052516026456
6,A1 LM,ALEXANDER D,2910.0,37.78,0.22,9.2,8.05,,2,0.9079999999999999,Wackestone (limestone),3.450000000000001,12.65,0.0,0,4.423076018065151
6,A1 LM,ALEXANDER D,2910.5,40.84,0.212,14.8,10.76,,2,0.892,Wackestone (limestone),3.3599999999999994,18.16,0.0,0,4.346664481835521
7,A1 LM,ALEXANDER D,2911.0,44.08,0.207,16.0,11.275,,2,0.877,Dolomite,3.2750000000000004,19.275,0.0,0,4.327041623426914
7,A1 LM,ALEXANDER D,2911.5,48.24,0.21,9.8,14.97,,2,0.862,Dolomite,10.07,19.87,0.0,0,4.131047259573264
7,A1 LM,ALEXANDER D,2912.0,51.21,0.228,8.1,16.025,,2,0.846,Dolomite,11.974999999999998,20.075,0.0,0,4.067466980766072
7,A1 LM,ALEXANDER D,2912.5,55.57,0.253,7.9,15.985,,2,0.831,Dolomite,12.035,19.935,0.0,0,4.0512292225474
4,A1 LM,ALEXANDER D,2913.0,64.21,0.299,7.4,15.785,,2,0.815,Marine siltstone and shale,12.085,19.485,0.0,0,4.023463634284891
4,A1 LM,ALEXANDER D,2913.5,78.65,0.39799999999999996,8.2,13.805,,2,0.8,Marine siltstone and shale,9.705,17.905,0.0,0,4.047012720954988
4,A1 LM,ALEXANDER D,2914.0,97.66,0.52,9.7,12.34,,2,0.785,Marine siltstone and shale,7.49,17.189999999999998,0.0,0,4.0377203207111085
4,A1 LM,ALEXANDER D,2914.5,101.57,0.636,10.1,12.02,,2,0.769,Marine siltstone and shale,6.97,17.07,0.0,0,4.018014896902431
4,A1 LM,ALEXANDER D,2915.0,102.02,0.679,9.4,11.33,,2,0.754,Marine siltstone and shale,6.63,16.03,0.0,0,4.030639337915015
4,A1 LM,ALEXANDER D,2915.5,100.87,0.6579999999999999,7.6,10.135,,2,0.738,Marine siltstone and shale,6.335,13.934999999999999,0.0,0,4.074063432655054
8,A1 LM,ALEXANDER D,2916.0,88.36,0.6459999999999999,7.0,9.58,,2,0.723,Packstone-grainstone (limestone),6.08,13.08,0.0,0,4.128378934562438
6,A1 LM,ALEXANDER D,2916.5,73.88,0.635,5.2,10.145,,2,0.708,Wackestone (limestone),7.545,12.745,0.0,0,4.136091405528247
6,A1 LM,ALEXANDER D,2917.0,62.49,0.635,4.2,10.515,,2,0.6920000000000001,Wackestone (limestone),8.415000000000001,12.615,0.0,0,4.146015577190528
5,A1 LM,ALEXANDER D,2917.5,61.08,0.6409999999999999,4.5,10.465,,2,0.677,Mudstone (limestone),8.215,12.715,0.0,0,4.152831182196357
5,A1 LM,ALEXANDER D,2918.0,64.32,0.66,6.7,10.575,,2,0.662,Mudstone (limestone),7.225,13.924999999999999,0.0,0,4.150357749198099
6,A1 LM,ALEXANDER D,2918.5,66.04,0.6709999999999999,9.1,11.38,,2,0.6459999999999999,Wackestone (limestone),6.830000000000001,15.93,0.0,0,4.127691995582016
6,A1 LM,ALEXANDER D,2919.0,66.61,0.691,10.8,12.17,,2,0.631,Wackestone (limestone),6.77,17.57,0.0,0,4.1022327603259265
6,A1 LM,ALEXANDER D,2919.5,66.14,0.713,11.6,12.41,,2,0.615,Wackestone (limestone),6.61,18.21,0.0,0,4.094963346980977
8,A1 LM,ALEXANDER D,2920.0,68.24,0.735,10.0,11.64,,2,0.6,Packstone-grainstone (limestone),6.640000000000001,16.64,0.0,0,4.105069428397948
8,A1 LM,ALEXANDER D,2920.5,70.81,0.752,5.9,10.36,,2,0.585,Packstone-grainstone (limestone),7.409999999999999,13.309999999999999,0.0,0,4.118990709217917
8,A1 LM,ALEXANDER D,2921.0,72.59,0.757,3.7,10.405,,2,0.569,Packstone-grainstone (limestone),8.555,12.254999999999999,0.0,0,4.097802612953018
8,A1 LM,ALEXANDER D,2921.5,77.22,0.769,2.5,10.465,,2,0.5539999999999999,Packstone-grainstone (limestone),9.215,11.715,0.0,0,4.07330368426168
8,A1 LM,ALEXANDER D,2922.0,101.82,0.762,1.8,10.6,,2,0.5379999999999999,Packstone-grainstone (limestone),9.7,11.5,0.0,0,3.9999447304733486
8,A1 LM,ALEXANDER D,2922.5,115.43,0.7559999999999999,1.0,10.755,,2,0.523,Packstone-grainstone (limestone),10.255,11.255,0.0,0,3.954208130927834
6,A1 LM,ALEXANDER D,2923.0,119.82,0.725,0.5,10.775,,2,0.508,Wackestone (limestone),10.525,11.025,0.0,0,3.9456320966351397
6,A1 LM,ALEXANDER D,2923.5,120.82,0.675,0.6,10.315,,2,0.49200000000000005,Wackestone (limestone),10.014999999999999,10.615,0.0,0,3.9728806498900204
5,A1 LM,ALEXANDER D,2924.0,118.48,0.619,1.8,9.51,,2,0.47700000000000004,Mudstone (limestone),8.61,10.41,0.0,0,4.030875156797323
5,A1 LM,ALEXANDER D,2924.5,89.64,0.5710000000000001,2.4,9.555,,2,0.462,Mudstone (limestone),8.355,10.754999999999999,0.0,0,4.12058733469111
6,A1 LM,ALEXANDER D,2925.0,60.79,0.53,3.3,9.86,,2,0.446,Wackestone (limestone),8.209999999999999,11.51,0.0,0,4.200573974934756
6,A1 LM,ALEXANDER D,2925.5,33.46,0.501,4.3,10.16,,2,0.431,Wackestone (limestone),8.01,12.31,0.0,0,4.27473999558822
5,A1 LM,ALEXANDER D,2926.0,27.41,0.483,5.0,10.62,,2,0.415,Mudstone (limestone),8.12,13.12,0.0,0,4.281654447696475
6,A1 LM,ALEXANDER D,2926.5,24.14,0.47100000000000003,5.3,11.3,,2,0.4,Wackestone (limestone),8.65,13.950000000000001,0.0,0,4.26864448730898
6,A1 LM,ALEXANDER D,2927.0,24.6,0.45799999999999996,5.8,12.115,,2,0.385,Wackestone (limestone),9.215,15.015,0.0,0,4.241890881761325
6,A1 LM,ALEXANDER D,2927.5,24.58,0.455,4.0,13.465,,2,0.369,Wackestone (limestone),11.465,15.465,0.0,0,4.178570182451021
6,A1 LM,ALEXANDER D,2928.0,23.59,0.47,2.8,14.2,,2,0.354,Wackestone (limestone),12.799999999999999,15.6,0.0,0,4.141919158217053
6,A1 LM,ALEXANDER D,2928.5,23.16,0.513,1.8,14.145,,2,0.33799999999999997,Wackestone (limestone),13.245,15.045,0.0,0,4.130079314192377
6,A1 LM,ALEXANDER D,2929.0,23.61,0.555,1.0,13.805,,2,0.32299999999999995,Wackestone (limestone),13.305,14.305,0.0,0,4.128543087944663
6,A1 LM,ALEXANDER D,2929.5,24.99,0.604,0.3,13.48,,2,0.308,Wackestone (limestone),13.33,13.63,0.0,0,4.123077808823089
6,A1 LM,ALEXANDER D,2930.0,26.45,0.635,0.9,12.775,,2,0.292,Wackestone (limestone),12.325000000000001,13.225,0.0,0,4.144534377077934
8,A1 LM,ALEXANDER D,2930.5,28.39,0.6609999999999999,1.7,12.095,,2,0.27699999999999997,Packstone-grainstone (limestone),11.245000000000001,12.945,0.0,0,4.1660543109404475
6,A1 LM,ALEXANDER D,2931.0,31.6,0.679,2.1,11.665,,2,0.262,Wackestone (limestone),10.614999999999998,12.715,0.0,0,4.17353271846263
6,A1 LM,ALEXANDER D,2931.5,35.71,0.696,2.3,11.39,,2,0.24600000000000002,Wackestone (limestone),10.24,12.540000000000001,0.0,0,4.17149364660452
5,A1 LM,ALEXANDER D,2932.0,41.34,0.7020000000000001,2.8,11.395,,2,0.231,Mudstone (limestone),9.995,12.795,0.0,0,4.158667692919052
6,A1 LM,ALEXANDER D,2932.5,46.73,0.708,4.4,11.895,,2,0.215,Wackestone (limestone),9.695,14.094999999999999,0.0,0,4.134135642245179
6,A1 LM,ALEXANDER D,2933.0,54.15,0.72,5.6,11.94,,2,0.2,Wackestone (limestone),9.14,14.739999999999998,0.0,0,4.118166321611887
6,A1 LM,ALEXANDER D,2933.5,60.63,0.7390000000000001,9.2,10.59,,2,0.185,Wackestone (limestone),5.99,15.19,0.0,0,4.173319787589589
4,A1 LM,ALEXANDER D,2934.0,65.2,0.774,11.3,11.15,,2,0.16899999999999998,Marine siltstone and shale,5.5,16.8,0.0,0,4.145598767117436
4,A1 LM,ALEXANDER D,2934.5,72.19,0.8029999999999999,12.1,11.505,,2,0.154,Marine siltstone and shale,5.455000000000001,17.555,0.0,0,4.112399336064551
4,A1 LM,ALEXANDER D,2935.0,78.39,0.825,11.7,11.98,,2,0.138,Marine siltstone and shale,6.130000000000001,17.83,0.0,0,4.070440842942992
4,A1 LM,ALEXANDER D,2935.5,82.48,0.836,9.7,12.595,,2,0.12300000000000001,Marine siltstone and shale,7.745000000000001,17.445,0.0,0,4.0206909393451635
4,A1 LM,ALEXANDER D,2936.0,83.8,0.8109999999999999,7.6,13.18,,2,0.10800000000000001,Marine siltstone and shale,9.379999999999999,16.98,0.0,0,3.9865869353139907
4,A1 LM,ALEXANDER D,2936.5,84.86,0.78,6.8,13.15,,2,0.092,Marine siltstone and shale,9.75,16.55,0.0,0,3.9869574317810454
6,A1 LM,ALEXANDER D,2937.0,84.28,0.755,7.4,11.64,,2,0.077,Wackestone (limestone),7.94,15.34,0.0,0,4.057428634235747
6,A1 LM,ALEXANDER D,2937.5,78.32,0.7390000000000001,4.3,9.2,,2,0.062,Wackestone (limestone),7.049999999999999,11.35,0.0,0,4.153095967987268
6,A1 LM,ALEXANDER D,2938.0,70.15,0.727,4.1,8.565,,2,0.046,Wackestone (limestone),6.515,10.614999999999998,0.0,0,4.201576406536041
8,A1 LM,ALEXANDER D,2938.5,66.53,0.721,3.4,8.37,,2,0.031,Packstone-grainstone (limestone),6.669999999999999,10.069999999999999,0.0,0,4.2161407164710765
8,A1 LM,ALEXANDER D,2939.0,69.31,0.7170000000000001,6.4,10.21,,2,0.015,Packstone-grainstone (limestone),7.010000000000001,13.41,0.0,0,4.157098170760003
3,B1 SH,ALEXANDER D,2939.5,78.58,0.7170000000000001,8.4,12.53,,1,1.0,Nonmarine fine siltstone,8.329999999999998,16.73,3.0,3,3.1787411867955626
3,B1 SH,ALEXANDER D,2940.0,81.81,0.7170000000000001,8.6,15.21,,1,0.9690000000000001,Nonmarine fine siltstone,10.91,19.51,3.0,3,3.0671980448702243
3,B1 SH,ALEXANDER D,2940.5,82.02,0.716,4.5,15.43,,1,0.938,Nonmarine fine siltstone,13.18,17.68,3.0,3,3.0329019259425296
2,B1 SH,ALEXANDER D,2941.0,75.3,0.722,4.9,13.615,,1,0.9059999999999999,Nonmarine coarse siltstone,11.165,16.065,3.0,3,3.1242953126849295
2,B1 SH,ALEXANDER D,2941.5,66.45,0.722,6.8,12.37,,1,0.875,Nonmarine coarse siltstone,8.969999999999999,15.77,3.0,3,3.2098663589073184
2,B1 SH,ALEXANDER D,2942.0,63.91,0.722,7.4,11.865,,1,0.8440000000000001,Nonmarine coarse siltstone,8.165,15.565000000000001,3.0,3,3.241250161599264
2,B1 SH,ALEXANDER D,2942.5,64.11,0.721,7.9,11.92,,1,0.813,Nonmarine coarse siltstone,7.97,15.870000000000001,3.0,3,3.242929246735259
2,B1 SH,ALEXANDER D,2943.0,66.41,0.721,9.0,12.185,,1,0.7809999999999999,Nonmarine coarse siltstone,7.6850000000000005,16.685000000000002,3.0,3,3.2344306629760675
3,B1 SH,ALEXANDER D,2943.5,72.43,0.721,9.9,12.38,,1,0.75,Nonmarine fine siltstone,7.430000000000001,17.330000000000002,3.0,3,3.217451350747324
3,B1 SH,ALEXANDER D,2944.0,75.89,0.7140000000000001,9.6,12.83,,1,0.7190000000000001,Nonmarine fine siltstone,8.030000000000001,17.63,3.0,3,3.191102487934473
3,B1 SH,ALEXANDER D,2944.5,79.81,0.708,8.2,13.335,,1,0.688,Nonmarine fine siltstone,9.235000000000001,17.435000000000002,3.0,3,3.1541065634708243
3,B1 SH,ALEXANDER D,2945.0,81.22,0.7020000000000001,7.2,12.765,,1,0.6559999999999999,Nonmarine fine siltstone,9.165000000000001,16.365000000000002,3.0,3,3.168579238284309
3,B1 SH,ALEXANDER D,2945.5,80.73,0.6890000000000001,7.2,12.065,,1,0.625,Nonmarine fine siltstone,8.465,15.665,3.0,3,3.201096569435168
3,B1 SH,ALEXANDER D,2946.0,80.21,0.679,7.3,11.605,,1,0.594,Nonmarine fine siltstone,7.955,15.255,3.0,3,3.224272778367842
2,B1 SH,ALEXANDER D,2946.5,79.31,0.667,7.5,11.49,,1,0.563,Nonmarine coarse siltstone,7.74,15.24,3.0,3,3.23599347594714
2,B1 SH,ALEXANDER D,2947.0,77.91,0.655,7.2,11.755,,1,0.531,Nonmarine coarse siltstone,8.155000000000001,15.355,3.0,3,3.230962154130766
2,B1 SH,ALEXANDER D,2947.5,75.57,0.6409999999999999,6.6,11.25,,1,0.5,Nonmarine coarse siltstone,7.95,14.55,3.0,3,3.2571286734125344
2,B1 SH,ALEXANDER D,2948.0,72.63,0.625,5.8,10.46,,1,0.469,Nonmarine coarse siltstone,7.5600000000000005,13.360000000000001,3.0,3,3.2952260699027525
2,B1 SH,ALEXANDER D,2948.5,69.14,0.607,5.6,10.285,,1,0.43799999999999994,Nonmarine coarse siltstone,7.485,13.085,3.0,3,3.314929519529601
2,B1 SH,ALEXANDER D,2949.0,65.21,0.589,4.7,10.23,,1,0.406,Nonmarine coarse siltstone,7.880000000000001,12.58,3.0,3,3.326642365845366
2,B1 SH,ALEXANDER D,2949.5,60.86,0.5710000000000001,4.0,10.185,,1,0.375,Nonmarine coarse siltstone,8.185,12.185,3.0,3,3.3403330328417375
2,B1 SH,ALEXANDER D,2950.0,57.85,0.551,4.7,9.525,,1,0.344,Nonmarine coarse siltstone,7.175000000000001,11.875,3.0,3,3.3839850484845106
